venta_id;product_id;cantidad;precio_unitario;subtotal
1944;470;2;4.29;8.58
1945;162;3;2.49;7.47
1945;757;2;4.29;8.58
1945;893;2;4.49;8.98
1946;913;3;4.19;12.57
1947;125;1;199.99;199.99
1947;27;1;24.99;24.99
1947;923;2;1.99;3.98
1947;938;3;2.29;6.87
1948;773;1;79.99;79.99
1948;484;3;39.99;119.97
1949;662;3;6.99;20.97
1949;406;3;34.99;104.97
1949;249;1;4.49;4.49
1950;78;3;9.99;29.97
1951;767;2;34.99;69.98
1951;689;3;29.99;89.97
1952;74;3;39.99;119.97
1952;613;1;199.99;199.99
1952;409;2;49.99;99.98
1953;17;2;2.29;4.58
1954;800;2;5.99;11.98
1954;141;1;6.99;6.99
1955;142;1;89.99;89.99
1956;102;3;2.99;8.97
1956;703;2;4.99;9.98
1957;845;3;5.99;17.97
1958;730;1;19.99;19.99
1958;488;2;3.99;7.98
1959;507;2;2.69;5.38
1960;926;3;2.99;8.97
1960;123;1;24.99;24.99
1960;248;1;24.99;24.99
1961;934;2;2.79;5.58
1961;184;3;129.99;389.97
1962;686;2;59.99;119.98
1963;442;1;1.99;1.99
1963;279;2;22.99;45.98
1963;213;1;99.99;99.99
1964;615;2;59.99;119.98
1964;392;2;5.49;10.98
1964;652;2;8.99;17.98
1964;953;2;3.29;6.58
1965;304;2;89.99;179.98
1965;292;3;1.99;5.97
1966;948;2;5.49;10.98
1966;467;2;28.99;57.98
1967;623;3;19.99;59.97
1967;309;3;49.99;149.97
1967;297;2;4.99;9.98
1967;825;3;49.99;149.97
1968;349;2;44.99;89.98
1969;879;1;3.99;3.99
1970;92;1;1.99;1.99
1970;374;2;29.99;59.98
1971;464;3;14.99;44.97
1971;925;3;79.99;239.97
1971;214;1;1.99;1.99
1972;550;1;5.99;5.99
1972;318;3;8.99;26.97
1972;343;3;5.49;16.47
1972;63;3;22.99;68.97
1973;119;2;4.29;8.58
1973;705;1;9.99;9.99
1974;658;3;3.29;9.87
1974;451;3;49.99;149.97
1975;548;3;2.99;8.97
1975;519;1;10.99;10.99
1976;758;2;59.99;119.98
1976;658;1;3.29;3.29
1976;761;1;3.49;3.49
1976;944;3;24.99;74.97
1977;853;3;2.49;7.47
1977;634;1;199.99;199.99
1977;784;3;2.99;8.97
1978;78;1;9.99;9.99
1979;30;2;199.99;399.98
1979;212;1;44.99;44.99
1980;471;3;19.99;59.97
1980;637;2;5.29;10.58
1980;990;3;22.99;68.97
1981;136;1;4.29;4.29
1982;16;3;19.99;59.97
1982;546;1;49.99;49.99
1983;146;2;2.99;5.98
1983;289;1;79.99;79.99
1984;982;3;4.99;14.97
1984;87;2;1.99;3.98
1985;440;2;12.99;25.98
1985;740;1;49.99;49.99
1986;179;3;5.99;17.97
1986;732;3;89.99;269.97
1987;174;3;12.99;38.97
1988;163;3;359.99;1079.97
1989;348;3;89.99;269.97
1989;148;2;39.99;79.98
1989;266;2;4.99;9.98
1990;774;1;34.99;34.99
1991;314;2;4.49;8.98
1991;552;3;3.29;9.87
1992;58;1;12.99;12.99
1993;66;3;34.99;104.97
1993;880;1;6.49;6.49
1994;364;1;34.99;34.99
1994;555;1;14.99;14.99
1994;519;2;10.99;21.98
1995;800;1;5.99;5.99
1996;733;1;3.49;3.49
1996;751;3;1.99;5.97
1997;73;1;1.99;1.99
1997;897;1;29.99;29.99
1998;114;3;39.99;119.97
1998;677;1;89.99;89.99
1999;102;1;2.99;2.99
1999;231;1;24.99;24.99
2000;913;2;4.19;8.38
2000;748;3;2.09;6.27
2001;774;2;34.99;69.98
2001;686;3;59.99;179.97
2001;157;1;3.29;3.29
2002;501;3;29.99;89.97
2002;759;1;34.99;34.99
2003;250;3;14.99;44.97
2003;695;1;3.29;3.29
2003;710;2;24.99;49.98
2003;771;3;69.99;209.97
2003;82;3;22.99;68.97
2003;915;3;69.99;209.97
2004;466;1;39.99;39.99
2004;900;3;12.99;38.97
2004;844;1;29.99;29.99
2005;574;3;89.99;269.97
2005;524;1;24.99;24.99
2006;594;1;29.99;29.99
2007;218;3;99.99;299.97
2007;517;3;35.00;105.00
2007;188;3;299.99;899.97
2007;272;1;129.99;129.99
2008;798;2;3.99;7.98
2008;527;1;39.99;39.99
2008;536;1;19.99;19.99
2009;596;3;5.49;16.47
2010;559;2;3.99;7.98
2010;425;3;29.99;89.97
2011;333;3;5.99;17.97
2011;637;1;5.29;5.29
2012;558;1;79.99;79.99
2012;7;2;1.69;3.38
2012;155;1;2.99;2.99
2012;102;2;2.99;5.98
2013;55;3;59.99;179.97
2014;684;3;24.99;74.97
2014;45;1;19.99;19.99
2015;874;2;4.29;8.58
2016;689;1;29.99;29.99
2016;451;2;49.99;99.98
2017;986;2;35.00;70.00
2018;368;1;49.99;49.99
2019;225;1;39.99;39.99
2019;831;1;4.29;4.29
2019;238;2;29.99;59.98
2019;342;2;14.99;29.98
2020;293;2;14.99;29.98
2020;472;1;19.99;19.99
2021;349;1;44.99;44.99
2021;807;2;5.99;11.98
2022;731;3;34.99;104.97
2023;567;1;1.99;1.99
2024;734;2;29.99;59.98
2024;183;3;3.99;11.97
2025;293;1;14.99;14.99
2026;655;1;15.99;15.99
2026;367;3;15.99;47.97
2026;657;3;299.99;899.97
2027;62;1;15.99;15.99
2027;191;1;4.49;4.49
2027;298;3;18.99;56.97
2027;181;1;24.99;24.99
2028;31;2;34.99;69.98
2029;110;3;249.99;749.97
2029;241;1;5.79;5.79
2029;26;3;3.49;10.47
2029;209;1;3.49;3.49
2030;30;3;199.99;599.97
2031;217;2;15.99;31.98
2032;906;2;99.99;199.98
2033;28;3;79.99;239.97
2033;721;1;2.49;2.49
2033;849;2;49.99;99.98
2034;226;3;29.99;89.97
2034;949;1;29.99;29.99
2034;18;3;39.99;119.97
2035;17;1;2.29;2.29
2035;916;1;15.99;15.99
2036;802;3;15.99;47.97
2036;992;1;4.49;4.49
2037;309;3;49.99;149.97
2038;14;2;12.99;25.98
2038;581;2;6.99;13.98
2039;867;2;149.99;299.98
2039;214;3;1.99;5.97
2040;344;1;4.49;4.49
2041;937;3;39.99;119.97
2041;23;2;14.99;29.98
2042;103;3;12.99;38.97
2043;766;3;2.99;8.97
2044;394;1;22.99;22.99
2044;79;3;249.99;749.97
2045;159;1;19.99;19.99
2045;784;2;2.99;5.98
2046;218;1;99.99;99.99
2046;761;3;3.49;10.47
2047;225;1;39.99;39.99
2047;266;3;4.99;14.97
2047;529;2;2.49;4.98
2047;992;3;4.49;13.47
2048;210;2;4.99;9.98
2048;376;1;4.99;4.99
2048;385;1;4.99;4.99
2049;175;2;2.29;4.58
2049;285;3;3.99;11.97
2050;67;2;14.99;29.98
2050;706;3;3.99;11.97
2051;645;3;1.79;5.37
2052;237;3;39.99;119.97
2053;774;3;34.99;104.97
2053;353;1;1.79;1.79
2054;30;2;199.99;399.98
2054;884;1;3.99;3.99
2055;234;3;3.79;11.37
2055;73;2;1.99;3.98
2056;925;2;79.99;159.98
2056;912;1;79.99;79.99
2056;224;2;34.99;69.98
2057;312;3;5.49;16.47
2058;812;3;24.99;74.97
2058;581;2;6.99;13.98
2059;551;1;54.99;54.99
2060;251;3;49.99;149.97
2060;251;1;49.99;49.99
2061;61;2;3.29;6.58
2062;796;3;3.69;11.07
2062;279;2;22.99;45.98
2062;928;2;4.99;9.98
2063;111;1;5.99;5.99
2064;349;1;44.99;44.99
2064;302;1;59.99;59.99
2065;366;2;1.29;2.58
2066;882;2;49.99;99.98
2066;815;2;49.99;99.98
2066;508;1;39.99;39.99
2067;691;1;89.99;89.99
2067;791;1;49.99;49.99
2068;234;2;3.79;7.58
2068;593;1;19.99;19.99
2068;173;1;79.99;79.99
2069;829;2;34.99;69.98
2069;17;1;2.29;2.29
2069;873;1;29.99;29.99
2069;801;1;7.99;7.99
2070;451;3;49.99;149.97
2070;550;1;5.99;5.99
2070;868;1;2.49;2.49
2071;556;2;3.99;7.98
2071;864;1;19.99;19.99
2072;885;1;0.75;0.75
2072;205;2;24.99;49.98
2073;864;3;19.99;59.97
2073;723;1;25.99;25.99
2073;310;3;24.99;74.97
2074;880;3;6.49;19.47
2074;448;3;4.49;13.47
2074;530;3;79.99;239.97
2075;510;1;3.49;3.49
2076;674;1;19.99;19.99
2077;925;2;79.99;159.98
2077;59;1;199.99;199.99
2078;122;2;1.49;2.98
2078;948;3;5.49;16.47
2079;491;1;12.99;12.99
2079;860;1;99.99;99.99
2080;759;3;34.99;104.97
2080;877;2;29.99;59.98
2081;975;2;5.99;11.98
2081;73;3;1.99;5.97
2082;50;3;1.50;4.50
2082;916;2;15.99;31.98
2083;954;1;5.99;5.99
2083;340;1;39.99;39.99
2084;80;2;59.99;119.98
2084;355;1;15.99;15.99
2085;142;2;89.99;179.98
2086;522;2;4.49;8.98
2087;398;1;22.99;22.99
2088;605;2;39.99;79.98
2088;118;3;9.99;29.97
2088;616;3;79.99;239.97
2089;39;1;4.29;4.29
2089;96;3;19.99;59.97
2089;9;2;54.99;109.98
2090;634;3;199.99;599.97
2091;883;2;1.29;2.58
2091;450;2;4.99;9.98
2092;614;3;14.99;44.97
2092;897;1;29.99;29.99
2093;779;3;4.99;14.97
2093;797;1;2.99;2.99
2093;996;1;12.99;12.99
2094;820;3;19.99;59.97
2095;231;2;24.99;49.98
2095;193;1;15.99;15.99
2095;295;3;4.19;12.57
2096;946;2;24.99;49.98
2096;75;3;1.99;5.97
2097;736;3;4.19;12.57
2097;261;2;29.99;59.98
2098;286;1;2.79;2.79
2098;583;2;1.99;3.98
2099;349;1;44.99;44.99
2100;919;3;34.99;104.97
2101;578;3;59.99;179.97
2101;867;3;149.99;449.97
2101;955;1;4.99;4.99
2102;669;2;12.99;25.98
2103;17;1;2.29;2.29
2104;275;2;34.99;69.98
2104;857;3;3.49;10.47
2104;23;1;14.99;14.99
2104;121;1;5.49;5.49
2104;605;2;39.99;79.98
2105;548;1;2.99;2.99
2105;422;3;6.49;19.47
2105;513;1;249.99;249.99
2106;84;1;18.99;18.99
2106;944;2;24.99;49.98
2106;408;1;39.99;39.99
2106;295;3;4.19;12.57
2107;507;1;2.69;2.69
2107;284;2;3.49;6.98
2107;139;3;9.99;29.97
2107;883;3;1.29;3.87
2108;732;2;89.99;179.98
2108;783;2;39.99;79.98
2108;571;3;49.99;149.97
2108;556;3;3.99;11.97
2108;275;3;34.99;104.97
2109;836;3;1.99;5.97
2109;421;2;89.99;179.98
2109;13;2;5.99;11.98
2110;791;1;49.99;49.99
2111;742;3;79.99;239.97
2112;36;1;1.99;1.99
2112;908;1;5.99;5.99
2112;468;3;39.99;119.97
2113;921;3;29.99;89.97
2114;312;2;5.49;10.98
2114;756;1;22.99;22.99
2114;998;3;1.89;5.67
2115;942;3;7.49;22.47
2115;878;3;39.99;119.97
2116;673;3;49.99;149.97
2117;520;3;4.99;14.97
2118;893;1;4.49;4.49
2118;645;1;1.79;1.79
2118;906;3;99.99;299.97
2119;241;2;5.79;11.58
2120;219;2;39.99;79.98
2121;558;2;79.99;159.98
2122;72;3;109.99;329.97
2123;445;2;39.99;79.98
2123;551;1;54.99;54.99
2124;838;1;34.99;34.99
2124;369;1;109.99;109.99
2125;219;2;39.99;79.98
2125;220;3;4.99;14.97
2125;210;1;4.99;4.99
2125;466;3;39.99;119.97
2126;703;3;4.99;14.97
2126;968;1;2.49;2.49
2127;138;3;8.99;26.97
2127;897;1;29.99;29.99
2127;196;1;9.49;9.49
2127;309;2;49.99;99.98
2128;987;1;29.99;29.99
2128;863;1;3.99;3.99
2129;876;2;29.99;59.98
2129;744;1;199.99;199.99
2130;266;2;4.99;9.98
2131;655;1;15.99;15.99
2131;432;3;5.99;17.97
2132;631;2;12.99;25.98
2132;444;1;24.99;24.99
2133;524;2;24.99;49.98
2133;962;3;5.99;17.97
2133;439;3;24.99;74.97
2134;32;3;29.99;89.97
2135;137;1;25.99;25.99
2136;118;2;9.99;19.98
2136;18;3;39.99;119.97
2136;548;3;2.99;8.97
2137;436;2;14.99;29.98
2137;97;1;12.99;12.99
2137;505;2;3.99;7.98
2138;542;1;4.99;4.99
2139;152;2;24.99;49.98
2140;175;1;2.29;2.29
2140;499;2;3.49;6.98
2141;556;1;3.99;3.99
2142;255;2;12.99;25.98
2142;668;2;12.99;25.98
2143;482;3;99.99;299.97
2143;328;1;24.99;24.99
2144;544;3;22.99;68.97
2144;404;3;3.99;11.97
2144;64;3;4.49;13.47
2145;911;3;29.99;89.97
2146;845;2;5.99;11.98
2147;103;1;12.99;12.99
2147;597;3;1.99;5.97
2148;397;3;119.99;359.97
2149;321;3;5.89;17.67
2149;255;2;12.99;25.98
2150;114;2;39.99;79.98
2150;473;1;3.99;3.99
2150;839;3;79.99;239.97
2151;738;3;4.29;12.87
2152;323;3;44.99;134.97
2152;862;3;8.99;26.97
2152;979;3;2.69;8.07
2153;336;3;4.99;14.97
2154;126;2;14.99;29.98
2154;30;1;199.99;199.99
2154;631;1;12.99;12.99
2154;970;1;1.29;1.29
2155;196;3;9.49;28.47
2156;142;2;89.99;179.98
2157;775;1;3.99;3.99
2157;489;3;29.99;89.97
2158;456;2;5.99;11.98
2159;771;1;69.99;69.99
2159;950;2;4.19;8.38
2159;671;1;24.99;24.99
2160;871;1;109.99;109.99
2160;305;1;19.99;19.99
2161;737;3;2.99;8.97
2162;244;1;39.99;39.99
2162;216;2;1.99;3.98
2162;394;2;22.99;45.98
2163;998;1;1.89;1.89
2163;6;1;35.99;35.99
2163;531;1;16.99;16.99
2164;976;2;24.99;49.98
2164;983;2;24.99;49.98
2165;455;1;59.99;59.99
2165;572;3;4.49;13.47
2165;812;1;24.99;24.99
2165;910;1;19.99;19.99
2165;711;2;34.99;69.98
2166;528;3;24.99;74.97
2166;772;3;29.99;89.97
2167;598;1;2.99;2.99
2167;192;2;24.99;49.98
2168;644;1;10.99;10.99
2168;903;1;2.79;2.79
2168;946;1;24.99;24.99
2168;192;1;24.99;24.99
2169;251;2;49.99;99.98
2169;25;3;39.99;119.97
2169;517;1;35.00;35.00
2170;200;3;2.49;7.47
2171;618;1;34.99;34.99
2171;281;2;2.99;5.98
2172;910;2;19.99;39.98
2173;426;2;25.00;50.00
2174;695;2;3.29;6.58
2174;375;1;10.99;10.99
2174;279;2;22.99;45.98
2174;847;1;19.99;19.99
2174;679;3;24.99;74.97
2175;292;3;1.99;5.97
2175;890;3;39.99;119.97
2176;987;1;29.99;29.99
2176;691;1;89.99;89.99
2176;860;1;99.99;99.99
2177;91;3;34.99;104.97
2177;402;2;19.99;39.98
2177;747;3;49.99;149.97
2177;934;2;2.79;5.58
2177;233;2;29.99;59.98
2178;12;2;49.99;99.98
2178;156;1;1.99;1.99
2178;710;1;24.99;24.99
2179;271;3;2.99;8.97
2180;442;1;1.99;1.99
2180;238;2;29.99;59.98
2181;356;1;4.99;4.99
2181;374;1;29.99;29.99
2181;703;2;4.99;9.98
2182;661;2;34.99;69.98
2182;492;2;4.49;8.98
2182;161;1;2.99;2.99
2183;412;1;15.99;15.99
2184;408;1;39.99;39.99
2184;929;2;5.49;10.98
2185;910;3;19.99;59.97
2186;423;1;2.99;2.99
2187;548;1;2.99;2.99
2188;402;1;19.99;19.99
2188;338;1;4.29;4.29
2189;485;3;59.99;179.97
2189;859;2;39.99;79.98
2190;882;2;49.99;99.98
2191;529;3;2.49;7.47
2192;776;2;1.99;3.98
2192;445;2;39.99;79.98
2193;43;2;6.49;12.98
2194;986;1;35.00;35.00
2194;49;3;19.99;59.97
2195;585;3;5.49;16.47
2195;93;2;29.99;59.98
2196;901;3;4.99;14.97
2196;288;2;19.99;39.98
2196;516;1;2.99;2.99
2196;431;3;4.99;14.97
2197;572;3;4.49;13.47
2197;829;1;34.99;34.99
2198;812;3;24.99;74.97
2198;172;2;89.99;179.98
2199;892;1;5.99;5.99
2200;97;2;12.99;25.98
2200;131;1;39.99;39.99
2201;49;2;19.99;39.98
2202;238;1;29.99;29.99
2202;980;2;59.99;119.98
2202;172;3;89.99;269.97
2203;486;1;249.99;249.99
2203;692;1;24.99;24.99
2204;842;2;3.99;7.98
2204;352;1;1.99;1.99
2204;504;1;4.49;4.49
2204;71;2;15.99;31.98
2205;878;2;39.99;79.98
2206;783;1;39.99;39.99
2207;963;3;2.99;8.97
2207;77;1;49.99;49.99
2208;892;1;5.99;5.99
2208;811;2;2.99;5.98
2208;334;1;17.99;17.99
2209;506;2;1.99;3.98
2209;836;3;1.99;5.97
2209;851;2;2.79;5.58
2210;823;2;12.99;25.98
2211;90;1;19.99;19.99
2211;72;2;109.99;219.98
2212;954;1;5.99;5.99
2212;523;2;3.99;7.98
2213;978;3;24.99;74.97
2213;871;1;109.99;109.99
2214;306;3;49.99;149.97
2215;856;2;24.99;49.98
2215;78;1;9.99;9.99
2215;888;3;22.99;68.97
2216;688;3;24.99;74.97
2216;195;1;199.99;199.99
2216;811;3;2.99;8.97
2217;381;3;12.99;38.97
2218;992;3;4.49;13.47
2219;386;1;24.99;24.99
2220;882;1;49.99;49.99
2220;230;2;59.99;119.98
2221;62;1;15.99;15.99
2222;80;3;59.99;179.97
2222;121;2;5.49;10.98
2223;856;3;24.99;74.97
2223;979;2;2.69;5.38
2223;343;1;5.49;5.49
2224;908;3;5.99;17.97
2224;973;3;29.99;89.97
2224;479;2;24.99;49.98
2225;656;3;3.99;11.97
2225;875;2;24.99;49.98
2226;124;1;19.99;19.99
2227;459;3;19.99;59.97
2228;613;3;199.99;599.97
2229;109;2;34.99;69.98
2230;581;2;6.99;13.98
2230;276;2;12.99;25.98
2231;533;2;15.99;31.98
2232;568;1;3.99;3.99
2233;93;3;29.99;89.97
2234;619;1;24.99;24.99
2234;947;1;4.99;4.99
2234;872;3;3.29;9.87
2235;353;2;1.79;3.58
2235;212;2;44.99;89.98
2235;277;3;39.99;119.97
2236;465;1;29.99;29.99
2237;214;2;1.99;3.98
2237;673;1;49.99;49.99
2237;344;1;4.49;4.49
2238;634;1;199.99;199.99
2239;541;2;89.99;179.98
2239;259;1;4.19;4.19
2240;580;1;12.99;12.99
2241;782;3;89.99;269.97
2242;258;3;16.99;50.97
2242;45;3;19.99;59.97
2243;216;2;1.99;3.98
2243;952;1;15.99;15.99
2243;323;2;44.99;89.98
2244;466;1;39.99;39.99
2244;531;1;16.99;16.99
2245;490;3;1.49;4.47
2245;374;1;29.99;29.99
2245;607;3;69.99;209.97
2246;730;3;19.99;59.97
2247;423;1;2.99;2.99
2248;562;1;1.99;1.99
2248;620;3;34.99;104.97
2249;700;3;5.99;17.97
2249;239;3;14.99;44.97
2249;109;3;34.99;104.97
2250;382;2;19.99;39.98
2251;846;3;29.99;89.97
2251;788;3;5.99;17.97
2251;109;2;34.99;69.98
2252;874;1;4.29;4.29
2253;929;1;5.49;5.49
2253;344;1;4.49;4.49
2253;978;3;24.99;74.97
2254;567;3;1.99;5.97
2255;366;1;1.29;1.29
2255;915;1;69.99;69.99
2255;872;1;3.29;3.29
2256;725;2;3.29;6.58
2257;333;2;5.99;11.98
2258;732;3;89.99;269.97
2258;779;3;4.99;14.97
2259;343;3;5.49;16.47
2259;594;3;29.99;89.97
2259;926;3;2.99;8.97
2259;232;1;12.99;12.99
2260;844;2;29.99;59.98
2261;812;2;24.99;49.98
2261;432;2;5.99;11.98
2262;720;1;4.99;4.99
2262;657;2;299.99;599.98
2262;426;1;25.00;25.00
2263;741;3;30.00;90.00
2263;190;1;5.29;5.29
2264;387;2;3.69;7.38
2265;472;2;19.99;39.98
2266;876;3;29.99;89.97
2267;430;1;1.99;1.99
2267;778;3;2.29;6.87
2268;310;1;24.99;24.99
2269;205;1;24.99;24.99
2270;272;3;129.99;389.97
2270;518;1;5.49;5.49
2271;481;1;39.99;39.99
2272;63;1;22.99;22.99
2272;468;1;39.99;39.99
2273;257;1;10.99;10.99
2274;178;2;14.99;29.98
2275;680;2;39.99;79.98
2276;835;1;3.79;3.79
2277;5;2;99.99;199.98
2277;499;1;3.49;3.49
2277;146;3;2.99;8.97
2278;361;1;19.99;19.99
2278;790;2;49.99;99.98
2278;476;1;22.99;22.99
2278;743;1;29.99;29.99
2279;136;2;4.29;8.58
2279;716;3;3.99;11.97
2280;206;1;19.99;19.99
2281;525;2;19.99;39.98
2281;311;2;2.89;5.78
2281;759;1;34.99;34.99
2281;737;1;2.99;2.99
2281;568;2;3.99;7.98
2281;263;1;299.99;299.99
2282;727;1;1.89;1.89
2282;662;1;6.99;6.99
2283;66;1;34.99;34.99
2284;80;2;59.99;119.98
2284;631;3;12.99;38.97
2285;945;3;3.79;11.37
2286;568;1;3.99;3.99
2286;803;1;14.99;14.99
2286;384;2;29.99;59.98
2287;141;1;6.99;6.99
2287;158;2;79.99;159.98
2287;120;2;29.99;59.98
2287;417;1;4.29;4.29
2288;567;3;1.99;5.97
2288;869;2;3.29;6.58
2288;739;1;35.99;35.99
2289;17;2;2.29;4.58
2289;825;3;49.99;149.97
2290;526;1;169.99;169.99
2290;533;3;15.99;47.97
2291;48;3;19.99;59.97
2292;472;3;19.99;59.97
2293;162;1;2.49;2.49
2293;636;3;99.99;299.97
2294;922;2;19.99;39.98
2294;229;1;1.99;1.99
2295;937;3;39.99;119.97
2296;963;2;2.99;5.98
2296;816;2;4.29;8.58
2296;143;2;14.99;29.98
2297;349;3;44.99;134.97
2297;680;3;39.99;119.97
2298;444;1;24.99;24.99
2298;506;1;1.99;1.99
2299;179;2;5.99;11.98
2299;377;2;34.99;69.98
2299;463;3;14.99;44.97
2299;435;3;49.99;149.97
2300;463;1;14.99;14.99
2301;305;1;19.99;19.99
2301;367;3;15.99;47.97
2301;846;1;29.99;29.99
2301;338;3;4.29;12.87
2302;174;1;12.99;12.99
2303;255;3;12.99;38.97
2303;402;3;19.99;59.97
2303;574;1;89.99;89.99
2304;562;2;1.99;3.98
2305;730;1;19.99;19.99
2306;737;2;2.99;5.98
2306;765;3;29.99;89.97
2306;120;1;29.99;29.99
2307;675;2;2.99;5.98
2307;692;1;24.99;24.99
2308;759;1;34.99;34.99
2309;856;2;24.99;49.98
2310;781;3;29.99;89.97
2310;99;2;15.99;31.98
2311;686;2;59.99;119.98
2312;821;1;59.99;59.99
2313;520;3;4.99;14.97
2313;943;1;8.49;8.49
2313;534;3;24.99;74.97
2314;203;2;49.99;99.98
2315;368;2;49.99;99.98
2316;982;2;4.99;9.98
2316;399;2;1.79;3.58
2317;250;1;14.99;14.99
2318;510;2;3.49;6.98
2318;756;1;22.99;22.99
2319;654;3;89.99;269.97
2319;831;3;4.29;12.87
2320;474;3;22.99;68.97
2321;559;3;3.99;11.97
2321;425;1;29.99;29.99
2321;478;1;2.99;2.99
2322;764;3;299.99;899.97
2322;389;1;29.99;29.99
2323;108;2;29.99;59.98
2323;976;2;24.99;49.98
2324;203;1;49.99;49.99
2324;818;1;3.99;3.99
2325;673;3;49.99;149.97
2325;742;2;79.99;159.98
2326;289;1;79.99;79.99
2327;954;1;5.99;5.99
2327;346;1;3.99;3.99
2328;412;2;15.99;31.98
2328;375;1;10.99;10.99
2328;498;2;24.99;49.98
2328;835;1;3.79;3.79
2329;807;1;5.99;5.99
2329;820;3;19.99;59.97
2330;783;3;39.99;119.97
2331;880;3;6.49;19.47
2332;84;3;18.99;56.97
2332;432;3;5.99;17.97
2332;643;1;6.99;6.99
2332;83;2;39.99;79.98
2333;282;2;19.99;39.98
2333;64;3;4.49;13.47
2334;916;2;15.99;31.98
2334;220;2;4.99;9.98
2335;892;1;5.99;5.99
2335;229;1;1.99;1.99
2336;677;3;89.99;269.97
2336;754;3;4.99;14.97
2336;664;2;8.99;17.98
2337;518;1;5.49;5.49
2338;383;2;4.29;8.58
2338;266;1;4.99;4.99
2339;127;2;1.29;2.58
2340;625;3;5.49;16.47
2340;781;2;29.99;59.98
2340;732;2;89.99;179.98
2341;683;3;22.99;68.97
2341;920;2;2.49;4.98
2342;369;1;109.99;109.99
2342;702;2;19.99;39.98
2343;570;2;3.89;7.78
2344;825;1;49.99;49.99
2344;923;3;1.99;5.97
2344;106;2;2.79;5.58
2344;562;1;1.99;1.99
2345;77;2;49.99;99.98
2346;298;2;18.99;37.98
2347;211;1;5.99;5.99
2348;105;3;49.99;149.97
2349;150;1;39.99;39.99
2349;110;2;249.99;499.98
2350;932;1;39.99;39.99
2350;999;1;34.99;34.99
2351;533;2;15.99;31.98
2351;128;3;2.29;6.87
2352;282;3;19.99;59.97
2353;625;1;5.49;5.49
2353;162;2;2.49;4.98
2354;590;1;45.00;45.00
2354;780;3;7.49;22.47
2355;767;1;34.99;34.99
2355;1;2;3.49;6.98
2356;347;2;18.99;37.98
2357;987;1;29.99;29.99
2358;748;1;2.09;2.09
2358;302;2;59.99;119.98
2358;558;1;79.99;79.99
2358;972;2;1.29;2.58
2358;574;1;89.99;89.99
2358;728;2;8.99;17.98
2359;987;3;29.99;89.97
2360;59;3;199.99;599.97
2360;161;1;2.99;2.99
2361;198;2;4.19;8.38
2361;759;3;34.99;104.97
2361;582;3;149.99;449.97
2362;201;3;7.99;23.97
2362;354;3;4.99;14.97
2363;313;2;5.99;11.98
2364;22;3;3.29;9.87
2364;529;3;2.49;7.47
2364;75;2;1.99;3.98
2365;82;1;22.99;22.99
2365;760;3;39.99;119.97
2366;107;1;59.99;59.99
2366;144;3;19.99;59.97
2366;70;3;7.99;23.97
2367;251;3;49.99;149.97
2367;463;1;14.99;14.99
2368;590;3;45.00;135.00
2368;788;1;5.99;5.99
2368;193;3;15.99;47.97
2369;778;3;2.29;6.87
2370;407;2;89.99;179.98
2370;939;1;29.99;29.99
2371;772;1;29.99;29.99
2372;352;2;1.99;3.98
2372;796;1;3.69;3.69
2372;439;1;24.99;24.99
2373;256;2;59.99;119.98
2374;493;3;8.49;25.47
2374;183;3;3.99;11.97
2374;472;3;19.99;59.97
2375;737;3;2.99;8.97
2375;617;2;59.99;119.98
2375;725;1;3.29;3.29
2376;192;3;24.99;74.97
2377;473;2;3.99;7.98
2377;597;2;1.99;3.98
2378;60;1;1.89;1.89
2378;495;2;19.99;39.98
2379;1;2;3.49;6.98
2379;350;3;6.49;19.47
2380;384;2;29.99;59.98
2380;85;1;2.49;2.49
2381;386;2;24.99;49.98
2382;969;1;129.99;129.99
2382;621;1;79.99;79.99
2382;615;1;59.99;59.99
2383;607;2;69.99;139.98
2384;53;3;19.99;59.97
2384;974;3;7.99;23.97
2385;893;2;4.49;8.98
2385;115;1;19.99;19.99
2386;533;3;15.99;47.97
2386;374;3;29.99;89.97
2387;705;1;9.99;9.99
2388;720;1;4.99;4.99
2388;730;2;19.99;39.98
2388;574;3;89.99;269.97
2388;568;1;3.99;3.99
2389;590;2;45.00;90.00
2389;471;1;19.99;19.99
2389;323;1;44.99;44.99
2389;461;1;2.89;2.89
2390;632;1;4.99;4.99
2391;226;2;29.99;59.98
2391;301;1;3.29;3.29
2391;577;2;14.99;29.98
2391;355;2;15.99;31.98
2392;783;2;39.99;79.98
2392;956;3;6.99;20.97
2392;607;1;69.99;69.99
2393;582;3;149.99;449.97
2393;170;1;3.99;3.99
2393;408;3;39.99;119.97
2393;373;3;54.99;164.97
2394;711;2;34.99;69.98
2394;133;1;15.99;15.99
2394;578;3;59.99;179.97
2394;871;3;109.99;329.97
2394;854;2;49.99;99.98
2395;437;1;9.99;9.99
2395;46;2;2.99;5.98
2395;426;1;25.00;25.00
2396;883;3;1.29;3.87
2397;580;2;12.99;25.98
2397;761;1;3.49;3.49
2397;403;3;2.99;8.97
2398;52;3;24.99;74.97
2399;103;1;12.99;12.99
2400;704;2;1.49;2.98
2400;326;1;4.29;4.29
2401;943;1;8.49;8.49
2401;135;2;1.29;2.58
2401;784;3;2.99;8.97
2402;214;2;1.99;3.98
2402;78;2;9.99;19.98
2403;349;3;44.99;134.97
2403;129;3;3.49;10.47
